fish,stage,day,plotday,trial,EST,yds,distance
fish21,Baseline,9,9,5,1.0,-1.21819975,6.358543483
fish21,Baseline,9,9,6,1.0,0.300146015,3.289610606
fish21,Baseline,10,10,1,1.0,1.904665681,3.839804067
fish21,Baseline,10,10,2,0.0,-18.88606575,5.825994419
fish21,Baseline,10,10,3,0.0,-28.13279685,15.86890042
fish21,Baseline,10,10,4,0.0,-18.83478333,7.044597847
fish21,Baseline,10,10,5,0.989465866,3.203578921,2.892874113
fish21,Baseline,10,10,6,0.0,-18.46711189,10.09621899
fish21,Baseline,11,11,1,0.0,32.69697697,14.20958424
fish21,Baseline,11,11,2,0.818185959,5.135702038,4.224846236
fish21,Baseline,11,11,3,0.6118013,-7.772401731,2.41478514
fish21,Baseline,11,11,4,0.549240265,-8.220992004,3.142018587
fish21,Baseline,11,11,5,0.0,50.87005062,8.214449198
fish21,Baseline,11,11,6,0.45136467,-9.145656798,2.342939725
fish21,Baseline,12,12,1,0.0,-14.0074772,4.334975135
fish21,Baseline,12,12,2,0.734338913,5.934628853,4.270375951
fish21,Baseline,12,12,3,0.81835762,-5.324065512,2.68001532
fish21,Baseline,12,12,4,0.0,-20.20577681,5.911607129
fish21,Baseline,12,12,5,0.925884399,-3.857293184,2.36742297
fish21,Baseline,12,12,6,0.176000748,-11.92481347,4.822078114
fish21,Baseline,13,13,1,0.880823288,4.189779643,3.124094114
fish21,Baseline,13,13,2,0.598850403,-7.537426862,3.758805032
fish21,Baseline,13,13,3,0.0,-0.510613608,4.875325833
fish21,Baseline,13,13,4,0.92802063,3.696202406,3.684871119
fish21,Baseline,13,13,5,0.730409775,-6.09519908,2.249408574
fish21,Baseline,13,13,6,0.0,-18.06967342,4.762868346
fish21,Baseline,14,14,1,0.0,170.4068329,6.43029935
fish21,Baseline,14,14,2,1.0,-1.608981757,5.209809116
fish21,Baseline,14,14,3,0.0,-19.28502392,5.849095441
fish21,Baseline,14,14,4,1.0,-0.506312684,4.10777371
fish21,Baseline,14,14,5,0.261736069,-11.12542169,2.926708303
fish21,Baseline,14,14,6,0.0,-69.0865592,7.601041936
fish21,Baseline,15,15,1,0.35833374,8.71517096,4.834843447
fish21,Baseline,15,15,2,0.269584808,9.486441121,3.755059035
fish21,Baseline,15,15,3,0.0,-15.66661346,16.54013682
fish21,Baseline,15,15,4,0.335569534,8.564580598,4.552003475
fish21,Baseline,15,15,5,1.0,-1.826252766,4.914768858
fish21,Baseline,15,15,6,0.154190216,-11.02172456,9.730965128
fish21,Baseline,16,16,1,0.873108063,-4.322078372,6.070333581
fish21,Baseline,16,16,2,0.716562424,-5.967862223,2.43464066
fish21,Baseline,16,16,3,0.372400436,-9.454352057,2.570217605
fish21,Baseline,16,16,4,0.998392258,-3.033479887,2.454284211
fish21,Baseline,16,16,5,0.484829102,-8.993045631,2.116795326
fish21,Baseline,16,16,6,0.892982635,4.002474753,3.803153028
fish21,Baseline,17,17,1,0.0,166.0108541,11.74753204
fish21,Baseline,17,17,2,0.937576447,-3.452710381,4.705522399
fish21,Baseline,17,17,3,0.0,-24.7038586,10.65105954
fish21,Baseline,17,17,4,0.343275223,-9.265611145,7.822127298
fish21,Baseline,17,17,5,0.0,-24.30964674,11.67612238
fish21,Baseline,17,17,6,1.0,0.527278058,5.325281255
fish21,Baseline,18,18,1,0.868778381,-4.620608129,2.137325637
fish21,Baseline,18,18,2,1.0,1.042715494,3.515482714
fish21,Baseline,18,18,3,0.968418274,-3.341756956,2.660044474
fish21,Baseline,18,18,4,0.0,-13.69855869,6.798807557
fish21,Baseline,18,18,5,0.0,13.56124623,6.74752701
fish21,Baseline,18,18,6,0.02299324,-12.99076898,5.216787568
fish21,Baseline,19,19,1,1.0,-0.242395966,2.98094337
fish21,Baseline,19,19,2,0.0,-23.06130623,9.106480448
fish21,Baseline,19,19,3,0.602998886,-7.562304533,4.464663335
fish21,Baseline,19,19,4,0.150127563,10.94384586,7.0191552
fish21,Baseline,19,19,5,0.847320709,-4.606088216,2.226304735
fish21,Baseline,19,19,6,0.0,-59.41025614,8.417862872
fish21,Baseline,20,20,1,1.0,-1.035240646,2.644179628
fish21,Baseline,20,20,2,0.003957901,-12.64256128,5.47121419
fish21,Baseline,20,20,3,0.921707306,-3.958500029,4.505580699
fish21,Baseline,20,20,4,0.07321373,-12.3796674,7.935247399
fish21,Baseline,20,20,5,0.582018051,-7.306152559,2.30117563
fish21,Baseline,20,20,6,0.769195709,5.167914088,3.251757694
fish21,Baseline,21,21,1,0.382700119,8.917677439,6.484645562
fish21,Baseline,21,21,2,0.0,-14.19908602,6.579670122
fish21,Baseline,21,21,3,0.0,-112.2120853,9.588997596
fish21,Baseline,21,21,4,0.0,-24.2533368,15.38534896
fish21,Baseline,21,21,5,0.0,-6.524078893,6.190624229
fish21,Baseline,21,21,6,0.023889694,-12.31705183,3.768885503
fish21,Baseline,22,22,1,1.0,-0.885594719,3.099195182
fish21,Baseline,22,22,2,0.882730637,-4.436633113,5.305076519
fish21,Baseline,22,22,3,1.0,-1.068947397,2.601412044
fish21,Baseline,22,22,4,0.775909576,-5.882462515,8.210541237
fish21,Baseline,22,22,5,1.0,-2.985396974,3.585811679
fish21,Baseline,22,22,6,0.0,-15.62801197,6.305320509
fish21,Baseline,23,23,1,0.890350494,-4.287476041,3.542159819
fish21,Baseline,23,23,2,1.0,-1.715488761,9.453299343
fish21,Baseline,23,23,3,0.236921463,-11.23647372,2.600356551
fish21,Baseline,23,23,4,0.0,-38.63994731,8.210621381
fish21,Baseline,23,23,5,0.0,-15.81203608,10.59202722
fish21,Baseline,23,23,6,0.960111771,-3.400452818,2.258758591
fish21,Baseline,24,24,1,0.870132599,4.269821847,2.512858101
fish21,Baseline,24,24,2,0.0,-14.19267097,4.259614976
fish21,Baseline,24,24,3,0.0,-118.2642351,13.40903954
fish21,Baseline,24,24,4,0.215253983,-10.86665102,3.471137392
fish21,Baseline,24,24,5,0.156097565,-11.29300993,2.937563326
fish21,Baseline,24,24,6,0.88734642,-4.75964203,2.152590711
fish21,Baseline,25,25,1,0.089988861,-11.87451893,3.369262786
fish21,Baseline,25,25,2,0.611562881,-7.339024704,3.040935215
fish21,Baseline,25,25,3,0.385866318,-9.66298643,2.843322264
fish21,Baseline,25,25,4,0.0,-16.56076617,6.480816031
fish21,Baseline,25,25,5,0.857954178,-4.582219989,2.409692649
fish21,Baseline,25,25,6,1.0,-2.755207999,3.04024854
fish21,Baseline,26,26,1,0.182953033,-11.88510276,2.517160563
fish21,Baseline,26,26,2,0.774307404,-5.572667565,3.158349695
fish21,Baseline,26,26,3,0.723781738,-5.945268068,2.513809142
fish21,Baseline,26,26,4,0.0,-25.17855742,7.011010578
fish21,Baseline,26,26,5,0.0,-15.21027639,7.376069396
fish21,Baseline,26,26,6,0.0,-14.62543082,7.703503141
fish21,Baseline,27,27,1,0.820865784,-5.335357338,2.145720446
fish21,Baseline,27,27,2,0.840034637,-5.342156536,2.946453607
fish21,Baseline,27,27,3,0.877514038,-4.451602229,3.475007075
fish21,Baseline,27,27,4,0.0,-15.18619552,3.62033512
fish21,Baseline,27,27,5,0.0,178.9714252,4.550845781
fish21,Baseline,27,27,6,0.0,-3.981771989,2.321614415
fish21,Baseline,28,28,1,0.631227646,-7.115316398,2.43244992
fish21,Baseline,28,28,2,0.637817535,-6.886468274,6.489816369
fish21,Baseline,28,28,3,0.0,-7.075329276,5.251786915
fish21,Baseline,28,28,4,0.890312347,-4.476136904,6.611858461
fish21,Baseline,28,28,5,0.070037994,-12.50771811,3.7690478
fish21,Baseline,28,28,6,0.61762825,-7.233811296,2.606461377
fish21,Rotation,1,29,1,0.0,13.58212484,4.13872767
fish21,Rotation,1,29,2,0.586700592,-7.077036995,6.021904912
fish21,Rotation,1,29,3,0.403070602,8.771852434,5.617430476
fish21,Rotation,1,29,4,0.0,34.25429297,9.072985404
fish21,Rotation,1,29,5,0.0,18.82494862,5.146823804
fish21,Rotation,1,29,6,0.34132019,9.428391175,9.867754787
fish21,Rotation,2,30,1,0.895471725,4.339519063,4.093286086
fish21,Rotation,2,30,2,0.0,21.48610554,8.452998086
fish21,Rotation,2,30,3,0.338592682,10.01861077,2.543753516
fish21,Rotation,2,30,4,1.0,0.341840059,4.852897308
fish21,Rotation,2,30,5,0.0,13.14622651,5.929284572
fish21,Rotation,2,30,6,0.748348389,5.909173972,5.293358358
fish21,Rotation,3,31,1,0.0,-19.97114706,7.954112649
fish21,Rotation,3,31,2,0.387802277,8.86660409,2.952901367
fish21,Rotation,3,31,3,0.983438644,3.124076608,2.738693228
fish21,Rotation,3,31,4,1.0,1.81561617,5.422219603
fish21,Rotation,3,31,5,0.57900444,7.335519053,2.438976084
fish21,Rotation,3,31,6,0.907135162,3.931199516,2.667849764
fish21,Rotation,4,32,1,0.679454956,6.392693464,2.827575142
fish21,Rotation,4,32,2,1.0,-1.671867586,2.321813272
fish21,Rotation,4,32,3,0.0,17.31604833,4.547760967
fish21,Rotation,4,32,4,1.0,-2.736911474,2.380508662
fish21,Rotation,4,32,5,1.0,-0.653419206,2.567208139
fish21,Rotation,4,32,6,1.0,2.091727071,3.506415079
fish21,Rotation,5,33,1,0.784893188,-5.398411085,2.506500944
fish21,Rotation,5,33,2,0.0,-32.3533718,8.509638009
fish21,Rotation,5,33,3,1.0,-1.88680073,3.538671657
fish21,Rotation,5,33,4,0.832328949,4.469343425,2.887149949
fish21,Rotation,5,33,5,1.0,0.032647815,2.529229234
fish21,Rotation,5,33,6,0.0,-24.33907871,5.78048568
fish21,Rotation,6,34,1,0.942268524,-3.526079654,2.735070141
fish21,Rotation,6,34,2,1.0,0.068242976,2.465621535
fish21,Rotation,6,34,3,1.0,-1.983943694,2.604592902
fish21,Rotation,6,34,4,0.721168671,5.841374408,6.745899584
fish21,Rotation,6,34,5,1.0,-1.245089245,2.524253225
fish21,Rotation,6,34,6,0.0,-14.3038627,5.56632568
fish21,Rotation,7,35,1,0.898695145,-4.13309303,2.569661176
fish21,Rotation,7,35,2,0.304041061,-10.52148353,3.011307964
fish21,Rotation,7,35,3,0.442342911,-9.649682437,3.829591458
fish21,Rotation,7,35,4,1.0,-2.320176794,2.560888832
fish21,Rotation,7,35,5,0.963087234,-3.411022562,2.472137788
fish21,Rotation,7,35,6,0.738172684,5.644650935,4.163168985
fish21,Rotation,8,36,1,1.0,-1.555281428,2.66771073
fish21,Rotation,8,36,2,0.328903351,-10.84108186,3.163745855
fish21,Rotation,8,36,3,1.0,-2.307283064,2.391044547
fish21,Rotation,8,36,4,0.02211586,-13.39526159,6.494269304
fish21,Rotation,8,36,5,1.0,-1.309609837,2.576661428
fish21,Rotation,8,36,6,1.0,-2.283898097,2.511818123
fish21,Rotation,9,37,1,0.0,-25.80418193,6.687663823
fish21,Rotation,9,37,2,0.49464241,8.125696786,8.258120377
fish21,Rotation,9,37,3,1.0,-1.821656265,2.590470251
fish21,Rotation,9,37,4,0.839023743,-4.956922164,3.458780546
fish21,Rotation,9,37,5,0.11438385,-11.77608816,5.213818243
fish21,Rotation,9,37,6,1.0,-0.82240558,4.936111777
fish21,Rotation,10,38,1,1.0,-1.268557832,3.795724132
fish21,Rotation,10,38,2,0.352001343,9.01318254,4.825513597
fish21,Rotation,10,38,3,1.0,-1.806227727,2.306902495
fish21,Rotation,10,38,4,0.808868561,-5.60330784,3.469301736
fish21,Rotation,10,38,5,0.973997269,-3.342798239,2.400119698
fish21,Rotation,10,38,6,0.388422165,-9.588524509,3.209837043
fish21,Rotation,11,39,1,0.0,-16.51941827,5.433321794
fish21,Rotation,11,39,2,1.0,0.102005714,3.35504544
fish21,Rotation,11,39,3,1.0,-2.167816729,2.762773353
fish21,Rotation,11,39,4,0.790062103,-5.559696014,2.58548652
fish21,Rotation,11,39,5,1.0,-2.415984464,2.681701366
fish21,Rotation,11,39,6,0.756149445,-5.669982245,4.348666794
fish21,Rotation,12,40,1,1.0,-0.923014229,2.506585507
fish21,Rotation,12,40,2,1.0,-1.205888955,2.220134303
fish21,Rotation,12,40,3,1.0,-1.673155321,2.722599988
fish21,Rotation,12,40,4,0.95417038,-3.481820277,2.430979823
fish21,Rotation,12,40,5,0.682192001,-6.475060368,5.319678752
fish21,Rotation,12,40,6,1.0,-2.52951472,2.2464328
fish21,Rotation,13,41,1,1.0,-0.45624101,2.909217825
fish21,Rotation,13,41,2,0.222253952,-10.64612598,4.814184638
fish21,Rotation,13,41,3,0.981235657,-3.135155204,2.307445886
fish21,Rotation,13,41,4,1.0,-0.090428967,2.878728655
fish21,Rotation,13,41,5,1.0,2.362510506,3.969189229
fish21,Rotation,13,41,6,0.504083786,-8.191015022,3.129823753
fish21,Rotation,14,42,1,1.0,-0.010442181,2.379028109
fish21,Rotation,14,42,2,1.0,-0.895613011,14.23089379
fish21,Rotation,14,42,3,0.0,-18.63588648,6.292030214
fish21,Rotation,14,42,4,1.0,-0.621833974,2.527766082
fish21,Rotation,14,42,5,0.081596527,-13.31107419,5.019434655
fish21,Rotation,14,42,6,0.0,-20.64007322,4.24859529
fish21,Rotation,15,43,1,1.0,-1.241195468,2.773180125
fish21,Rotation,15,43,2,1.0,0.272842988,2.374250829
fish21,Rotation,15,43,3,1.0,-0.706393449,4.104408412
fish21,Rotation,15,43,4,1.0,-2.899936281,2.417703983
fish21,Rotation,15,43,5,0.270414505,10.10834383,6.443246475
fish21,Rotation,15,43,6,0.987501297,-3.198165709,2.293099523
fish21,Washout,1,44,1,0.0,-80.32943621,14.94025988
fish21,Washout,1,44,2,0.536623154,-8.297623537,2.416414955
fish21,Washout,1,44,3,1.0,-0.771145809,3.036781769
fish21,Washout,1,44,4,0.878515396,-4.507685015,2.159064779
fish21,Washout,1,44,5,0.0,-76.40039952,14.10363027
fish21,Washout,1,44,6,0.0,-53.99096313,11.57872934
fish21,Washout,2,45,1,0.0,-59.47645462,13.46954674
fish21,Washout,2,45,2,1.0,2.38602863,2.654996158
fish21,Washout,2,45,3,0.993881378,-3.188006931,3.576794792
fish21,Washout,2,45,4,0.481109772,-8.951940104,3.160119239
fish21,Washout,2,45,5,0.572662506,-7.807134431,2.496376072
fish21,Washout,2,45,6,0.86772934,-4.55088886,4.893055901
fish21,Washout,3,46,1,0.847644958,-4.786414394,3.271769768
fish21,Washout,3,46,2,1.0,-0.769906229,3.675244141
fish21,Washout,3,46,3,1.0,1.474860976,6.294584408
fish21,Washout,3,46,4,0.403452072,-9.352844696,4.51328318
fish21,Washout,3,46,5,0.684471283,-6.067282323,3.234348727
fish21,Washout,3,46,6,0.830030594,-5.021634482,2.794347426
fish21,Washout,4,47,1,0.536880646,-7.790024994,4.366699283
fish21,Washout,4,47,2,1.0,-1.345576019,3.063012619
fish21,Washout,4,47,3,0.335111771,-9.874893216,3.731388955
fish21,Washout,4,47,4,0.753393326,-5.838424242,2.644306413
fish21,Washout,4,47,5,0.609884415,-7.354412876,3.100725096
fish21,Washout,4,47,6,1.0,-2.991152405,2.254833267
fish21,Washout,5,48,1,0.0,-14.85040449,9.43704558
fish21,Washout,5,48,2,0.559425507,-7.651810205,2.494067461
fish21,Washout,5,48,3,0.434007797,-8.893719272,2.554033884
fish21,Washout,5,48,4,0.880909119,-4.346638546,2.228875891
fish21,Washout,5,48,5,0.681333694,-6.415391638,2.267290992
fish21,Washout,5,48,6,0.853653107,-4.641566992,3.305681736
fish21,Washout,6,49,1,0.693187866,-6.356359847,3.12475044
fish21,Washout,6,49,2,0.980987701,-3.178545466,2.89231479
fish21,Washout,6,49,3,0.375948105,-9.90492938,8.017453156
fish21,Washout,6,49,4,0.52784935,-8.368823344,3.326066917
fish21,Washout,6,49,5,0.682945404,-6.614077452,4.341469473
fish21,Washout,6,49,6,0.646248016,-6.899637639,3.728227032
fish21,Washout,7,50,1,0.232620392,-11.26386991,5.564092515
fish21,Washout,7,50,2,1.0,-0.486011174,3.733661071
fish21,Washout,7,50,3,0.849237595,-4.40531236,2.38565919
fish21,Washout,7,50,4,0.806331787,-5.006784929,3.23742872
fish21,Washout,7,50,5,0.70860878,-5.89384507,2.34904734
fish21,Washout,7,50,6,1.0,-1.822584454,2.297678446
fish21,Washout,8,51,1,0.939026031,-3.900821396,4.919727709
fish21,Washout,8,51,2,0.89443222,-4.280079715,2.820750623
fish21,Washout,8,51,3,0.694637451,-6.351216624,2.242815369
fish21,Washout,8,51,4,1.0,-3.09275235,2.297619074
fish21,Washout,8,51,5,0.53745285,-7.923930307,9.240416673
fish21,Washout,8,51,6,1.0,-2.894056355,2.629336267
fish21,Washout,9,52,1,0.977840576,-3.176192966,2.58225148
fish21,Washout,9,52,2,0.894804153,-4.054381112,2.606523885
fish21,Washout,9,52,3,0.743265305,-5.939958834,3.131173053
fish21,Washout,9,52,4,0.966072235,-3.246645596,2.33008894
fish21,Washout,9,52,5,0.96919075,-3.302405327,3.276381724
fish21,Washout,9,52,6,0.941219482,-3.67217711,2.24281787
fish21,Washout,10,53,1,0.635786209,-7.294443105,3.579594446
fish21,Washout,10,53,2,1.0,-3.031022406,2.357211223
fish21,Washout,10,53,3,1.0,0.28064423,2.918241802
fish21,Washout,10,53,4,1.0,-2.110805004,2.611699094
fish21,Washout,10,53,5,0.865068588,-4.517994984,2.9066257
fish21,Washout,10,53,6,0.903730545,-4.082107601,2.726389861
fish21,ReRotation,1,54,1,0.0,15.98425678,9.380731738
fish21,ReRotation,1,54,2,0.0,20.68870269,7.168892583
fish21,ReRotation,1,54,3,0.0,33.3291644,6.243522424
fish21,ReRotation,1,54,4,1.0,2.442609372,3.518423548
fish21,ReRotation,1,54,5,0.375394974,9.677442595,2.916981332
fish21,ReRotation,1,54,6,0.982589874,3.230482399,4.078896944
fish3,Baseline,1,1,1,0.953703079,-3.721895899,2.919446923
fish3,Baseline,1,1,2,0.0,-77.97607521,7.94151162
fish3,Baseline,1,1,3,0.495681915,8.008613361,5.604249738
fish3,Baseline,1,1,4,0.176115189,11.46408279,6.767645008
fish3,Baseline,1,1,5,0.702676926,6.307664476,9.601867705
fish3,Baseline,1,1,6,1.0,-2.780427186,3.070414731
fish3,Baseline,2,2,1,0.54822937,6.973484421,7.571152107
fish3,Baseline,2,2,2,0.244856033,-10.19053932,5.015054887
fish3,Baseline,2,2,3,0.158691559,-11.49568042,10.58125628
fish3,Baseline,2,2,4,1.0,2.088301793,4.34120601
fish3,Baseline,2,2,5,0.6508638,-6.306225836,10.15697563
fish3,Baseline,2,2,6,0.925302658,3.479864439,13.99706747
fish3,Baseline,3,3,1,0.0,-12.61832217,12.33331401
fish3,Baseline,3,3,2,0.869102631,3.966715496,7.491328097
fish3,Baseline,3,3,3,0.325842056,-10.53330015,10.32940423
fish3,Baseline,3,3,4,1.0,-1.07751283,8.918823158
fish3,Baseline,3,3,5,0.73651329,-5.217878113,11.66703501
fish3,Baseline,3,3,6,0.489864502,-7.713378461,2.668356809
fish3,Baseline,4,4,1,0.44843689,-8.370648652,3.23097196
fish3,Baseline,4,4,2,0.340013657,-9.200953937,9.973155019
fish3,Baseline,4,4,3,0.878048096,-4.180696121,5.22542038
fish3,Baseline,4,4,4,0.292816315,9.417345111,5.950535317
fish3,Baseline,4,4,5,1.0,-1.243490291,2.948797776
fish3,Baseline,4,4,6,0.856714401,4.186177138,8.48955192
fish3,Baseline,5,5,1,0.285225067,-9.852668281,4.203165678
fish3,Baseline,5,5,2,0.402069244,-8.135201937,3.25741236
fish3,Baseline,5,5,3,0.0,-51.64634244,21.52182474
fish3,Baseline,5,5,4,0.786838684,-5.125705364,4.193182721
fish3,Baseline,5,5,5,0.821876678,4.377529218,6.673654268
fish3,Baseline,5,5,6,0.969123993,3.179657904,14.65167572
fish3,Baseline,6,6,1,0.0,-113.1790895,29.0529115
fish3,Baseline,6,6,2,0.933523331,-3.675115518,8.078352567
fish3,Baseline,6,6,3,0.921707306,-3.681109406,4.33259421
fish3,Baseline,6,6,4,0.327539597,9.543467895,6.562565475
fish3,Baseline,6,6,5,1.0,1.535424296,14.08579242
fish3,Baseline,6,6,6,1.0,1.62630798,2.722360191
fish3,Baseline,7,7,1,0.271711502,-10.39288839,6.396898765
fish3,Baseline,7,7,2,0.480537567,-8.069680501,10.76094373
fish3,Baseline,7,7,3,0.310211334,10.37612916,6.155530696
fish3,Baseline,7,7,4,0.099945221,-11.93869354,9.254286316
fish3,Baseline,7,7,5,0.06703392,-11.44503141,11.89444943
fish3,Baseline,7,7,6,0.573663864,-7.273611501,10.24562359
fish3,Baseline,8,8,1,0.0,-117.6128709,16.60724884
fish3,Baseline,8,8,2,0.274448547,-10.63274536,8.334933549
fish3,Baseline,8,8,3,0.104675446,12.09205374,7.302523607
fish3,Baseline,8,8,4,0.985946808,3.433461135,10.3367248
fish3,Baseline,8,8,5,0.0,-13.48959008,14.64161036
fish3,Baseline,8,8,6,0.0,102.9708431,14.60880832
fish3,Baseline,9,9,1,0.072746429,-12.7450295,4.804493768
fish3,Baseline,9,9,2,0.264921341,-10.06441435,9.339807263
fish3,Baseline,9,9,3,1.0,2.214931857,6.558610049
fish3,Baseline,9,9,4,0.937347565,3.683609183,3.69142031
fish3,Baseline,9,9,5,0.500955734,7.920994642,7.13146742
fish3,Baseline,9,9,6,0.181923065,-11.50824327,5.007413759
fish3,Baseline,10,10,1,0.858955536,-4.43956586,7.318865463
fish3,Baseline,10,10,2,0.097065125,-13.06126609,6.026648072
fish3,Baseline,10,10,3,1.0,-0.025314018,6.106749579
fish3,Baseline,10,10,4,0.423660431,-8.803022182,6.766032223
fish3,Baseline,10,10,5,0.717926178,6.230999564,9.061095602
fish3,Baseline,10,10,6,0.679483566,6.469757394,9.505376838
fish3,Baseline,11,11,1,0.308532867,-9.946032572,10.90371008
fish3,Baseline,11,11,2,1.0,1.884754545,3.075289195
fish3,Baseline,11,11,3,0.851383362,-4.488502212,16.67953726
fish3,Baseline,11,11,4,0.0,-47.84595797,25.01713683
fish3,Baseline,11,11,5,0.0,-13.10818935,9.551027478
fish3,Baseline,11,11,6,1.0,2.249231257,6.69579752
fish3,Baseline,12,12,1,0.0,-111.0031477,12.26561311
fish3,Baseline,12,12,2,0.897970352,-4.3471472,2.531698494
fish3,Baseline,12,12,3,0.0,-16.95198583,6.66726924
fish3,Baseline,12,12,4,0.634184036,-6.800236604,4.000003657
fish3,Baseline,12,12,5,0.433082733,9.07568303,4.715707741
fish3,Baseline,12,12,6,1.0,-0.368767289,3.707700462
fish3,Baseline,13,13,1,1.0,2.313512274,4.173080611
fish3,Baseline,13,13,2,0.181245956,-11.49596529,7.117725832
fish3,Baseline,13,13,3,0.0,-113.5245699,19.39440391
fish3,Baseline,13,13,4,1.0,1.54941552,6.901153223
fish3,Baseline,13,13,5,0.558309708,-8.024618354,5.361320413
fish3,Baseline,13,13,6,0.562925491,7.783519427,8.202473201
fish3,Baseline,14,14,1,0.0,-26.55823636,13.27212694
fish3,Baseline,14,14,2,0.261202011,-11.00959467,4.001539455
fish3,Baseline,14,14,3,0.0,-17.59133784,11.8116576
fish3,Baseline,14,14,4,0.0,-153.5357783,15.94115298
fish3,Baseline,14,14,5,0.0,-86.2177168,19.42615127
fish3,Baseline,14,14,6,0.720415268,-6.306232998,5.325637536
fish3,Baseline,15,15,1,1.0,-3.045862431,2.040713589
fish3,Baseline,15,15,2,0.630188141,-7.673248547,3.168122422
fish3,Baseline,15,15,3,0.0,-113.9325269,10.71932485
fish3,Baseline,15,15,4,0.0,-15.93144295,7.651733967
fish3,Baseline,15,15,5,0.55616394,8.204507836,3.514134503
fish3,Baseline,15,15,6,0.570421371,-8.166837522,4.917627306
fish3,Baseline,16,16,1,0.0,-24.0824617,9.212896859
fish3,Baseline,16,16,2,0.36413208,-9.94689388,4.393764786
fish3,Baseline,16,16,3,0.0,-22.4817647,9.30949524
fish3,Baseline,16,16,4,1.0,3.034667545,4.164823886
fish3,Baseline,16,16,5,0.316095505,-11.51283042,5.089406694
fish3,Baseline,16,16,6,0.980682526,-3.351900175,4.54769627
fish3,Baseline,17,17,1,0.240354691,10.36797152,4.807018908
fish3,Baseline,17,17,2,0.0,-106.747668,9.040329536
fish3,Baseline,17,17,3,1.0,0.209759209,3.394739249
fish3,Baseline,17,17,4,0.982666168,-3.420270702,5.850548687
fish3,Baseline,17,17,5,1.0,2.745185553,2.691682657
fish3,Baseline,17,17,6,1.0,2.264255373,4.202219154
fish3,Baseline,18,18,1,1.0,-2.577101508,4.498467351
fish3,Baseline,18,18,2,0.44351593,-9.260279172,2.72734889
fish3,Baseline,18,18,3,1.0,-2.343851091,2.709046734
fish3,Baseline,18,18,4,0.0,-36.49344191,12.74978301
fish3,Baseline,18,18,5,0.0,-24.66798509,8.205773768
fish3,Baseline,19,19,1,0.745163116,-6.304146114,3.965706222
fish3,Baseline,19,19,2,0.0,-70.96794511,8.929714154
fish3,Baseline,19,19,3,0.635776672,-7.306712168,5.340666592
fish3,Baseline,19,19,4,0.783596191,-5.454866981,5.239756844
fish3,Baseline,19,19,5,0.411005173,-10.40825295,7.377272448
fish3,Baseline,19,19,6,0.0,35.41387562,13.38773893
fish3,Baseline,20,20,1,0.958290253,2.903331624,7.347368826
fish3,Baseline,20,20,2,0.430240784,-8.873513017,2.826480911
fish3,Baseline,20,20,3,0.610504303,-6.615953343,3.536386157
fish3,Baseline,20,20,4,0.88359848,-4.200430437,4.213590798
fish3,Baseline,20,20,5,0.942468796,3.389847576,3.28042496
fish3,Baseline,20,20,6,0.880050812,3.615223747,2.509091881
fish3,Baseline,21,21,1,0.910377655,4.303903825,2.927433224
fish3,Baseline,21,21,2,1.0,0.884585256,4.360793855
fish3,Baseline,21,21,3,1.0,0.616365201,2.824215788
fish3,Baseline,21,21,4,0.617437515,-7.803951049,3.167745774
fish3,Baseline,21,21,5,1.0,-3.055714555,2.625522198
fish3,Baseline,21,21,6,1.0,-2.78010567,2.355467123
fish3,Baseline,22,22,1,0.0,-71.42935463,9.908514536
fish3,Baseline,22,22,2,0.513210449,-8.425608079,7.657369875
fish3,Baseline,22,22,3,0.898847733,-4.203210598,2.584986898
fish3,Baseline,22,22,4,0.0,-73.51755801,8.555352159
fish3,Baseline,22,22,5,1.0,2.0907754,2.65218968
fish3,Baseline,22,22,6,1.0,2.797342736,2.305331265
fish3,Baseline,23,23,1,0.119857941,13.22752183,6.424519126
fish3,Baseline,23,23,2,0.0,-15.35678423,6.491000458
fish3,Baseline,23,23,3,0.068779144,-13.83633139,7.654589412
fish3,Baseline,23,23,4,0.795555267,-5.794587578,2.741513737
fish3,Baseline,23,23,5,0.871286545,4.801362626,2.433863811
fish3,Baseline,23,23,6,0.0,-11.81792933,4.719066287
fish3,Baseline,24,24,1,1.0,2.281710357,2.495992142
fish3,Baseline,24,24,2,1.0,-2.174777805,2.901488134
fish3,Baseline,24,24,3,0.580358658,-8.160564569,5.315032158
fish3,Baseline,24,24,4,0.669241104,-7.053463391,5.660529076
fish3,Baseline,24,24,5,0.902767334,-4.394341517,2.265430135
fish3,Baseline,24,24,6,1.0,1.907223692,2.168722557
fish3,Baseline,25,25,1,1.0,1.47445125,2.166808366
fish3,Baseline,25,25,2,1.0,-0.039677091,3.04939072
fish3,Baseline,25,25,3,1.0,2.869946289,4.442553712
fish3,Baseline,25,25,4,1.0,2.228425799,3.00629038
fish3,Baseline,25,25,5,0.880546722,4.432794689,2.711703219
fish3,Baseline,26,26,1,0.786466751,-5.290701899,4.935335731
fish3,Baseline,26,26,2,1.0,0.376008636,2.381079337
fish3,Baseline,26,26,3,0.883970413,-4.189055597,4.827809398
fish3,Baseline,26,26,4,1.0,-1.412566189,3.242160887
fish3,Baseline,26,26,5,1.0,-1.076564227,2.832777725
fish3,Baseline,26,26,6,1.0,-1.93813177,2.815259048
fish3,Rotation,1,27,1,0.0,18.94152796,10.8759983
