y,fish,stage,day,plotday
-44.21623145,12,Rotation,8.0,33
0.872308327,12,Rotation,8.0,33
-27.58871579,12,Rotation,8.0,33
-136.1789947,12,Rotation,8.0,33
-10.81392146,12,Rotation,8.0,33
20.59591341,12,Rotation,8.0,33
-3.457181862,12,Rotation,9.0,34
12.16102439,12,Rotation,9.0,34
14.49335011,12,Rotation,9.0,34
0.25444611,12,Rotation,9.0,34
0.350554702,12,Rotation,9.0,34
13.04554808,12,Rotation,9.0,34
10.15929971,12,Rotation,10.0,35
-116.6392772,12,Rotation,10.0,35
20.63296942,12,Rotation,10.0,35
-6.731632784,12,Rotation,10.0,35
21.2232684,12,Rotation,10.0,35
42.25600977,12,Rotation,10.0,35
-3.937689395,12,Rotation,11.0,36
-100.8572621,12,Rotation,11.0,36
21.94865961,12,Rotation,11.0,36
-3.624736319,12,Rotation,11.0,36
-1.25045582,12,Rotation,11.0,36
-0.392873865,12,Rotation,11.0,36
4.922845428,12,Rotation,12.0,37
66.33136576,12,Rotation,12.0,37
-3.443481385,12,Rotation,12.0,37
11.54285778,12,Rotation,12.0,37
-114.093783,12,Rotation,12.0,37
19.39474326,12,Rotation,12.0,37
35.39442255,12,Rotation,13.0,38
-15.79896536,12,Rotation,13.0,38
1.784371161,12,Rotation,13.0,38
0.760328361,12,Rotation,13.0,38
14.56133368,12,Rotation,13.0,38
1.096128891,12,Rotation,13.0,38
-3.462053244,12,Rotation,14.0,39
33.5072689,12,Rotation,14.0,39
-1.201952733,12,Rotation,14.0,39
-131.0408931,12,Rotation,14.0,39
15.86798805,12,Rotation,14.0,39
-107.1237785,12,Rotation,14.0,39
2.545838088,12,Rotation,15.0,40
-0.950756943,12,Rotation,15.0,40
-110.6881941,12,Rotation,15.0,40
7.078789573,12,Rotation,15.0,40
15.20136241,12,Rotation,15.0,40
-0.104203675,12,Rotation,15.0,40
-15.9527926,12,Washout,1.0,41
4.116316859,12,Washout,1.0,41
4.555559624,12,Washout,1.0,41
25.93806682,12,Washout,1.0,41
-12.43321636,12,Washout,1.0,41
-149.6541093,12,Washout,1.0,41
-115.6207049,12,Washout,2.0,42
-4.455044266,12,Washout,2.0,42
-49.58502416,12,Washout,2.0,42
-12.87826764,12,Washout,2.0,42
-11.534531,12,Washout,2.0,42
-6.880734944,12,Washout,2.0,42
-3.588421704,12,Washout,3.0,43
-7.903214218,12,Washout,3.0,43
-17.86195431,12,Washout,3.0,43
-13.65311894,12,Washout,3.0,43
11.20549432,12,Washout,3.0,43
4.261440486,12,Washout,3.0,43
-5.549687144,12,Washout,4.0,44
-10.93759944,12,Washout,4.0,44
-16.51532717,12,Washout,4.0,44
-14.41986931,12,Washout,4.0,44
